"ID","TableID","TextEntryID","AuthorConID","TextDate","TextEntry","TTsub","TextTypeID","texttypeID","TextType","AuthorName","AuthorDate"
"4168","108","634717","2052","2","In 1771 Hearne began working for Sir Ralph Payne, the recently appointed Governor-General of the Leeward Islands, a group of sugar colonies consisting of Antigua, Nevis, St. Christopher’s (now St. Kitts), and Montserrat. Hearne spent three and a half years making working drawings and, after his return to England in 1775, produced twenty large and highly finished watercolors for Payne, of which only eight are now known. This watercolor depicts St. John’s at Antigua, the traditional center of government for the Leewards, where Payne had taken up residence, despite owning a large sugar estate on St. Christopher’s. After a major slave insurrection in Antigua in 1736, the colonial government had petitioned successfully to have a regiment stationed there, but the white West Indians living on the island remained in constant fear both of another slave revolt and of a French attack from nearby Guadeloupe and Martinique.One of Hearne’s watercolors is a vivid depiction of a hurricane that devastated Antigua on the night of 30 August 1772. The Center’s watercolor shows the newly rebuilt barracks and hospital and the renovated courthouse, as well as members of the 60th Royal American Regiment at exercise. The drawing functions as a pendant to Hearne’s image of the hurricane; if the violence of the storm is read as metaphor for insurrection and political instability, then Hearne’s panoptic view reinforces the message that Antigua was a well-governed and orderly colonial possession. Eliding the conventions of the military survey and the picturesque landscape, Hearne meticulously delineates the pristine and substantial government buildings, placing the spire of St. John’s church strategically at the center of the composition. He also includes discreet allusions to the sugar industry, showing, on the right, cane fields devoid of laborers, and behind, a sugar factory with a smoking chimney. Completing Hearne’s account of the social hierarchy, and drawing on the stereotype of the indolent slave, is the group in the foreground, consisting of a free soldier probably of mixed race, two slave children playing in a barrel, two men playing a game of chance, who appear from their dress to be domestic slaves, and a field slave, flanked by a cornucopia of fruit.","L","111","111","Curatorial comment","Gillian Forrester","2007-01"
"4110","108","634718","2052","2","A compulsive draftsman, Turner invariably traveled with a sketchbook. On his death, he left in his studio 290 sketchbooks, which formed a significant part of his bequest to the British nation (now housed at Tate, London). Just five sketchbooks outside of the Turner Bequest are recorded, including this one, which Turner seems to have used in the mid-1840s, when he was living mostly in Chelsea with a widow named Sophia Booth; it apparently remained with Mrs. Booth after his death in 1851. Bound in red leather, and in immaculate condition, the pocket-sized sketchbook, which still bears the label of the London stationer Pillsworth, contains vivid drawings in watercolor and graphite of the sea, shore, and sky, some obviously recording observations made on the spot and others more likely drawn from Turner’s imagination, such as his sketches of whale hunts.The date and location of the views depicted remain uncertain, but the dates of June 9 and July 24 are inscribed on two of the sketches, and Andrew Wilton (1986, p. 9) has suggested convincingly that Turner may have used the sketchbook along the British coast near Folkestone and possibly at Boulogne in the summer of 1845. Turner, who typically drew with great speed and economy, seems to have worked through the sketchbook in one direction, making watercolor drawings on the right-hand leaves, and then to have turned it upside down, working from back to front. The sketchbook contains a sequence of thirteen graphite drawings, annotated with color notes, which apparently record the progress of a single sunset over the sea. According to John Ruskin, who inventoried the Turner Bequest, this was Turner's “last sketchbook”; it seems unlikely that Turner would have abandoned a lifetime’s habit of drawing out of doors during the last five years of his life, despite his failing health, but if this is indeed the last, it is a compelling testament to the artist’s insatiable curiosity about the world and his penetrating powers of observation (Wilton, 1986, p. 9).","L","111","111","Curatorial comment","Gillian Forrester","2007-01"
"3634","108","635253","1252","2","In about 1795 the London bookseller Richard Edwards commissioned William Blake to provide illustrations for a deluxe edition of Edward Young’s “Night Thoughts”. A standard edition of the poem was taken apart and the pages mounted on large sheets of paper on which Blake drew and colored his designs. Blake created 537 illustrations on 269 sheets (now in the British Museum, London), only a fraction of which were actually published. With the model of Blake’s watercolors for “Night Thoughts” in mind, Blake’s friend John Flaxman commissioned a set of watercolor illustrations of the poems of Thomas Gray as a birthday gift for his wife, Ann, known as Nancy. Again the pages of a standard edition of the poems were mounted on large sheets, perhaps left over from the earlier project, on which Blake created his watercolor illustrations. Unlike his illustrations to “Night Thoughts”, these 116 watercolors on fifty-eight sheets (all now in the Paul Mellon Collection, YCBA) were never intended for publication.On each of the pages of text Blake marked with a graphite “X” the lines that he intended to illustrate. The three pages displayed in the 2007 YCBA “Legacy Exhibition” convey something of the range and variety of Blake’s responses to Gray’s poetry. The image of Cythera’s day, from Gray’s ode celebrating the poet’s calling, is light and exuberant. Cythera, one of the Ionian Islands, was the center of a cult of Aphrodite. A group of levitating young devotees of the goddess of love dance and play instruments beneath a six-pointed star.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"3645","108","635254","1252","2","In about 1795 the London bookseller Richard Edwards commissioned William Blake to provide illustrations for a deluxe edition of Edward Young’s “Night Thoughts”. A standard edition of the poem was taken apart and the pages mounted on large sheets of paper on which Blake drew and colored his designs. Blake created 537 illustrations on 269 sheets (now in the British Museum, London), only a fraction of which were actually published. With the model of Blake’s watercolors for “Night Thoughts” in mind, Blake’s friend John Flaxman commissioned a set of watercolor illustrations of the poems of Thomas Gray as a birthday gift for his wife, Ann, known as Nancy. Again the pages of a standard edition of the poems were mounted on large sheets, perhaps left over from the earlier project, on which Blake created his watercolor illustrations. Unlike his illustrations to “Night Thoughts”, these 116 watercolors on fifty-eight sheets (all now in the Paul Mellon Collection, YCBA) were never intended for publication.On each of the pages of text Blake marked with a graphite “X” the lines that he intended to illustrate. The three pages displayed in the 2007 YCBA “Legacy Exhibition” convey something of the range and variety of Blake’s responses to Gray’s poetry. “The Bard” was a seminal text of Romantic nationalism. Based on the traditional account of the killing of the Celtic minstrel-poets by Edward I after his conquest of Wales, the poem is the lament of the lone surviving bard and his curse on Edward and his descendants. Blake himself identified with the bard, writing in the Introduction to the Songs of Experience: “Hear the voice of the Bard!” For the opening of Gray’s poem, Blake produced one of the most powerful designs in the set. Departing from his standard practice, he chose to illustrate a line later in the poem. He marked a double “X” in the upper left of the letterpress page, which corresponds to the similarly marked line, “And weave with bloody hands the tissue of thy line,” several pages further on. The figure of the bard plucks the bloody strands from which he will weave Edward’s fate. The strands at the same time suggest the harp with which the bard traditionally accompanied his songs.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"3589","108","635255","1252","2","In about 1795 the London bookseller Richard Edwards commissioned William Blake to provide illustrations for a deluxe edition of Edward Young’s “Night Thoughts”. A standard edition of the poem was taken apart and the pages mounted on large sheets of paper on which Blake drew and colored his designs. Blake created 537 illustrations on 269 sheets (now in the British Museum, London), only a fraction of which were actually published. With the model of Blake’s watercolors for “Night Thoughts” in mind, Blake’s friend John Flaxman commissioned a set of watercolor illustrations of the poems of Thomas Gray as a birthday gift for his wife, Ann, known as Nancy. Again the pages of a standard edition of the poems were mounted on large sheets, perhaps left over from the earlier project, on which Blake created his watercolor illustrations. Unlike his illustrations to “Night Thoughts”, these 116 watercolors on fifty-eight sheets (all now in the Paul Mellon Collection, YCBA) were never intended for publication.On each of the pages of text Blake marked with a graphite “X” the lines that he intended to illustrate. The three pages displayed in the 2007 YCBA “Legacy Exhibition” convey something of the range and variety of Blake’s responses to Gray’s poetry. While Gray’s most celebrated poem, “Elegy in a Country Churchyard,” gave little scope to the more extravagant side of the artist’s visual imagination, Blake did create a sequence of images that enhance the quiet poignancy of the poet's meditation. The compact figure of the reaper, with its coiled energy, forcefully evokes the former vitality of those “rude forefathers” who lie buried in the churchyard.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"3454","108","635259","1252","2","In April 1827, a few months before his death, Blake wrote to his friend George Cumberland: “The last work I produced is a Poem entitled Jerusalem the Emanation of the Giant Albion. . . . One I have finished. It contains 100 plates but it is not likely that I shall get a Customer for it.” “Jerusalem” was the culmination of Blake’s series of great prophetic books, and he had been at work on it from 1804 on, the date on the title page. Of the five known complete copies of the book, four are printed in black ink and uncolored; the copy to which Blake refers as “finished” is the Mellon copy, printed in red-orange ink and lavishly hand-colored in watercolor with touches of gold paint. At Blake’s death, this deluxe copy passed to his widow, Catherine, from whom it was obtained by Frederick Tatham, who, in a twenty-four-page biographical sketch of Blake in manuscript that he attached to the copy, described it as containing “some of the most noble conceptions possible to the mind of man”.The poem, divided into four chapters, tells of the fall of man, represented by Albion, and his ultimate redemption. This plate is the final image of the first chapter. It shows the fallen Albion being disemboweled. ","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"3465","108","635260","1252","2","In April 1827, a few months before his death, Blake wrote to his friend George Cumberland: “The last work I produced is a Poem entitled Jerusalem the Emanation of the Giant Albion. . . . One I have finished. It contains 100 plates but it is not likely that I shall get a Customer for it.” “Jerusalem” was the culmination of Blake’s series of great prophetic books, and he had been at work on it from 1804 on, the date on the title page. Of the five known complete copies of the book, four are printed in black ink and uncolored; the copy to which Blake refers as “finished” is the Mellon copy, printed in red-orange ink and lavishly hand-colored in watercolor with touches of gold paint. At Blake's death, this deluxe copy passed to his widow, Catherine, from whom it was obtained by Frederick Tatham, who, in a twenty-four-page biographical sketch of Blake in manuscript that he attached to the copy, described it as containing “some of the most noble conceptions possible to the mind of man”.The poem, divided into four chapters, tells of the fall of man, represented by Albion, and his ultimate redemption. In this plate depicting the birth of Eve, the figure of the Creator and Savior (bearing the stigmata) hovers above.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"3534","108","635261","1252","2","In April 1827, a few months before his death, Blake wrote to his friend George Cumberland: “The last work I produced is a Poem entitled Jerusalem the Emanation of the Giant Albion. . . . One I have finished. It contains 100 plates but it is not likely that I shall get a Customer for it.” “Jerusalem” was the culmination of Blake’s series of great prophetic books, and he had been at work on it from 1804 on, the date on the title page. Of the five known complete copies of the book, four are printed in black ink and uncolored; the copy to which Blake refers as “finished” is the Mellon copy, printed in red-orange ink and lavishly hand-colored in watercolor with touches of gold paint. At Blake's death, this deluxe copy passed to his widow, Catherine, from whom it was obtained by Frederick Tatham, who, in a twenty-four-page biographical sketch of Blake in manuscript that he attached to the copy, described it as containing “some of the most noble conceptions possible to the mind of man”.The poem, divided into four chapters, tells of the fall of man, represented by Albion, and his ultimate redemption. This plate is the penultimate plate of the book, which ends the narrative in an image of the union of contraries in the form of Jehovah (or Christ taking on the patriarchal appearance of Jehovah) embracing an androgynous Jerusalem. Redemption is achieved through reconciliation.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"2575","108","703260","1252","2","In 1736 the French-born Joseph Goupy was appointed by Frederick, Prince of Wales, as his ""cabinet painter."" Goupy's duties included looking after Frederick's art collection and presumably painting copies after famous works such as The Death of Ananias from Raphael's celebrated cartoons at Hampton Court (now in the Victoria and Albert Museum). Frederick certainly owned a set of Goupy copies after the Raphael cartoons, but it is not clear whether that was the same set earlier owned by the Duke of Chandos, from which this Version of The Death of Ananias comes.","L","111","111","Curatorial comment","Scott Wilcox","2001-05"
"2000","108","703261","2052","2","The distinguished architect George Dance the Younger was a prolific draftsman. Dance particularly enjoyed making portrait drawings, and on weekends, released temporarily from his onerous duties as the Clerk of Works of the City of London, he drew ""profiles,"" as he termed them, of his family and friends. Dance regarded this activity as ""a great relaxation from the severed studies and more laborious employment of my professional life,"" but these distinctive drawings nonetheless betray the author's occupational concerns. His chosen formula of a pencil or chalk outline, occasionally tinted with watercolor, is close to the technique used for architectural drawings of the period, and the profile view he adopted habitually for the portraits suggests analogies with an orthographic elevation. Dance may also have been influenced by the contemporary taste for silhouettes, which were often referred to as ""profiles.'Dance's portraits were admired by his contemporaries, and in 1793 he embarked on a project to draw likenesses of his fellow Royal Academicians, with a view to having them engraved and published. Seventy-two of Dance's portraits, including his ""Academical Heads,"" were etched in soft-ground by William Daniell and eventually published in two volumes (1808-14), with a dedication to the connoisseur and amateur artist Sir George Beaumont. The Center owns twenty-three of Daniell's preliminary pencil and chalk drawings for the project. The sitter of cat. 14 has not been identified. ","L","111","111","Curatorial comment","Gillian Forrester","2001-05"
"2014","108","703262","1252","2","These drawings by Romney and Dighton [B1979.12.667 and B1986.29.373] represent two approaches to contemporary history: one looking to the generalizing and universalizing of Grand Manner history painting, the other arising from the world of caricature. From the 1770s the philanthropist John Howard campaigned for the reform of prison conditions first in England and Wales and later in Europe. He toured prisons throughout the Continent, finally dying in Russia in 1790 from a fever contracted during one of his prison visits. Howard had declined to be painted by Romney in 1785; but after Howard's death, Romney set to work on what he hoped would be a series of paintings celebrating Howard's heroic efforts in alleviating human misery. In the early 1790s Romney produced a series of powerful drawings of nightmarish prison scenes in which Howard's experiences are transmuted into universal images of anguish and despair. Although Romney was one of the most fashionable society portrait painters of eighteenth-century England, success in the area of art he most valued - history painting - eluded him. As with so many of his other ambitious plans for history paintings, his projected paintings of Howard visiting prisons never progressed beyond these drawings.On August 2, 1786, a mentally disturbed woman named Margaret Nicholson tried to stab George III; the monarch, escaping unharmed, pardoned his assailant, who was confined to Bethlehem Hospital. Dighton's drawing is a piece of visual reportage, attempting to convey the actual appearance of the attempted assassination. For Dighton, the son of a printseller and himself a caricaturist and printseller, topicality and timeliness were of the essence. The print after the drawing was published just three days after the assault. Although there is nothing of caricature in his description of the attack on the king, neither is there any attempt to render the scene heroic or timeless.","L","111","111","Curatorial comment","Scott Wilcox","2001-05"
